Myanmar,2007,Developing,64.5,217,58,0.26,0.5305728,85,1088,17.6,78,84,1.68,86,0.6,41.451,49171586,13.2,13.5,0.484,8.1
Nepal,2007,Developing,66.6,194,29,0.2,52.22906505,82,1415,14.9,38,82,5.84,82,0.2,393.8843518,26214847,17.2,17.8,0.486,10
Nicaragua,2007,Developing,72.5,173,3,3.83,253.0007812,93,0,47.9,4,93,6.91,93,0.2,1344.31871,552216,2,1.9,0.601,11
Nigeria,2007,Developing,55,388,542,9.55,104.4746444,42,2613,2.4,863,54,4.47,42,5.2,1136.829645,14641724,12.3,12.3,0.477,9.1
Pakistan,2007,Developing,64.4,178,367,0.03,3.912744517,75,2801,2.1,459,75,3.35,75,0.1,95.4327931,16332974,2.8,21.3,0.505,6.7
Panama,2007,Developing,76.4,124,1,6.16,76.2508038,85,0,51.9,2,84,6.31,85,0.2,668.8667,345387,2.1,2,0.743,12.9
Papua New Guinea,2007,Developing,61.1,295,11,0.71,85.7175381,61,0,42.7,14,72,4.4,71,1.4,956.668952,6627922,1.4,1.3,0.461,8.6
Paraguay,2007,Developing,72.5,159,3,5.61,318.6201852,86,0,44.2,4,95,6.41,95,0.1,2312.192926,5966159,2.2,2.1,0.649,12
Peru,2007,Developing,74,133,11,4.29,516.4037021,93,0,5.2,15,93,4.6,93,0.3,3611.2147,28292724,1.2,1.2,0.696,13.2
Philippines,2007,Developing,67.5,216,62,4.19,137.327474,87,530,21.1,80,87,3.94,87,0.1,1672.685433,8929349,1,9.7,0.648,11.4
Poland,2007,Developed,75.3,144,2,10.9,14.3042452,98,40,56.6,3,99,6.28,99,0.1,1126.31852,381256,2.2,2.4,0.808,15
Portugal,2007,Developed,78.7,94,0,12.57,333.3569124,97,0,55.7,0,96,9.62,97,0.1,2278.5845,1542964,0.7,0.5,0.797,15.4
Romania,2007,Developed,72.9,154,3,10.6,919.1673438,99,353,55,3,96,5.21,96,0.1,8214.185378,2882982,3.2,3.6,0.766,14.1
Russian Federation,2007,Developing,67.3,282,16,12.19,11.02617159,98,173,56.1,19,98,5.38,98,0.3,911.25385,1428588,2.4,2.6,0.761,13.8
Rwanda,2007,Developing,59.6,295,20,6.78,7.409771603,97,26,16.5,30,98,8.49,97,5,44.853339,944742,6.8,6.7,0.424,10.1
Samoa,2007,Developing,72.2,149,0,3.85,47.73638191,46,0,7.9,0,49,5.25,53,0.1,322.543121,182286,0.2,0.2,0.682,12.9
Sao Tome and Principe,2007,Developing,65.1,217,0,4.14,49.93698173,87,0,24.7,0,98,7.44,97,1.2,894.927988,16311,6.7,6.6,0.527,10.3
Senegal,2007,Developing,62.1,23,22,0.32,8.309152927,94,11,2.3,36,93,4.72,94,0.7,95.3978522,11873557,11,1.9,0.425,6.8
Serbia,2007,Developing,73.8,132,1,9.3,772.8700353,99,201,55.1,1,93,1.2,94,0.1,5458.121718,7381579,2.4,2.4,0.743,13.5
Seychelles,2007,Developing,72.2,185,0,8.12,916.4741775,99,1,31.2,0,99,3.3,99,0.1,12154.82994,8533,5.9,6.3,0.733,13.1
Sierra Leone,2007,Developing,45.3,45,29,3.86,45.57108889,63,0,2.2,45,63,1.12,64,2.2,358.8274716,615417,8.9,8.9,0.357,8.2
Solomon Islands,2007,Developing,67.6,2,0,0.85,28.90135229,9,0,43.8,0,93,6.42,9,0.1,146.931125,49294,1.2,1.2,0.482,9
South Africa,2007,Developing,54.5,486,51,8.48,805.490079,83,31,45,79,79,7.53,82,26.4,6125.39984,48883844.99,9.7,11.7,0.612,12.9
Spain,2007,Developed,89,72,2,11.05,510.9327012,96,267,61.7,2,96,8.36,96,0.1,3279.414,4522683,0.6,0.5,0.849,16
Sri Lanka,2007,Developing,73.7,146,4,2.29,127.6377505,98,44,17.9,5,98,3.76,98,0.1,1644.816372,19668,15.4,15.5,0.725,13.2
Suriname,2007,Developing,69.5,22,0,4.72,685.0299083,84,0,52.6,0,84,5.92,84,0.8,5761.39536,5975,3.5,3.4,0.684,11.7
Swaziland,2007,Developing,50,51,3,5.55,43.3664999,92,0,28.5,4,88,7.5,87,40.7,347.48798,1138434,6.5,6.7,0.508,10.5
Syrian Arab Republic,2007,Developing,73.8,121,8,0.83,17.98136184,83,403,49.4,9,83,3.72,8,0.1,258.3529,1963286,6.4,6.2,0.644,11.5
Tajikistan,2007,Developing,66.1,181,10,0.35,2.272404904,84,2,34.7,12,85,5.35,86,0.3,52.35956,7152385,3.8,3.8,0.586,10.9
Thailand,2007,Developing,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,66195615,8.6,8.8,0.687,12.3
Tonga,2007,Developing,72.5,146,0,2.05,568.8692813,87,0,7.8,0,88,5.82,87,0.1,2932.315883,12357,0.1,0.1,0.698,14.5
Trinidad and Tobago,2007,Developing,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,13926,6.1,6.5,0.76,12.4
Tunisia,2007,Developing,74.6,12,3,1.24,469.6282925,98,4,53.9,4,98,5.64,98,0.1,3778.184171,129887,6.3,6.3,0.695,14.3
Turkey,2007,Developing,73.2,124,26,1.26,115.5801103,96,3,59.3,31,96,6.4,96,0.1,979.49246,69597281,5,4.8,0.697,12.3
Turkmenistan,2007,Developing,64.1,241,6,2.58,0.358651421,98,59,42,8,98,2.16,98,0.1,26.371428,487137,3.3,3.3,0,10.4
Uganda,2007,Developing,55.5,41,88,9.65,6.002527685,73,3776,15.2,137,7,9.76,73,8.4,41.858631,359487,6.3,6.3,0.442,10.3
Ukraine,2007,Developing,67.5,277,5,8.86,46.19685449,92,1005,57.2,6,98,6.36,98,0.7,368.68998,465935,2.5,2.7,0.723,14.8
Uruguay,2007,Developing,75.4,124,1,6.67,14.47305874,94,0,59.5,1,94,8.23,94,0.1,79.69746,3339741,1.6,1.5,0.76,15.3
Uzbekistan,2007,Developing,67.8,184,22,2.15,9.290983645,99,863,38.7,26,98,5.81,96,0.3,83.476942,26868,3.1,3.1,0.631,11.8
Vanuatu,2007,Developing,73,157,0,1.01,342.4908556,6,0,46.6,0,67,3.67,67,0.1,2393.367265,219953,1.6,1.5,0.579,10.7
Zambia,2007,Developing,52.6,487,32,2.08,10.85148218,8,535,19.2,51,77,4.37,8,13.6,114.587985,12725974,6.9,6.8,0.492,11.1
Zimbabwe,2007,Developing,46.6,67,29,3.88,29.81456607,72,242,28.2,46,73,4.47,73,23.7,396.9982166,1332999,8.2,8.2,0.414,9.6
